// HSK 3.0/Level 7-9
隔阂	ge2he2	1 misunderstanding 2 estrangement 3 (language etc) barrier
隔离	ge2li2	1 to separate 2 to isolate
个案	ge4an4	individual case; special case
个头儿	ge4tou2r5	1 size 2 height 3 stature
各奔前程	ge4ben4qian2cheng2	each goes his own way (idiom); each person has his own life to lead
各式各样	ge4shi4ge4yang4	1 (of) all kinds and sorts 2 various
根基	gen1ji1	foundation
根深蒂固	gen1shen1di4gu4	deep-rooted (problem etc)
根源	gen1yuan2	1 origin 2 root (cause)
根治	gen1zhi4	1 to bring under permanent control 2 to effect a radical cure
跟不上	gen1bu5shang4	not able to keep up with
跟上	gen1shang4	1 to catch up with 2 to keep pace with
跟踪	gen1zong1	1 to follow sb's tracks 2 to tail 3 to shadow 4 tracking
更改	geng1gai3	to alter
更衣室	geng1yi1shi4	1 change room; dressing room; locker room 2 (euphemism) toilet
耕地	geng1di4	1 arable land 2 to plow land
耿直	geng3zhi2	honest; frank; candid
工地	gong1di4	construction site
工会	gong1hui4	1 labor union 2 trade union M: 个gè [个]
工科	gong1ke1	engineering as an academic subject
工商界	gong1shang1jie4	1 industry 2 the world of business
工序	gong1xu4	1 working procedure 2 process
工整	gong1zheng3	1 fine work 2 carefully and neatly done
工作量	gong1zuo4liang4	workload; volume of work
弓	gong1	1 a bow (weapon) M: 张zhāng [张] 2 to bend 3 to arch (one's back etc)
公安局	gong1an1ju2	public security bureau (government office similar in function to a police station)
公车	gong1che1	1 bus 2 abbr. for 公共汽车gōnggòngqìchē [公共汽车] 3 car belonging to an organization and used by its members (government car, police car, company car etc) 4 abbr. for 公务用车gōngwùyòngchē [公务用车]
公道	gong1dao5	1 fair 2 equitable
公费	gong1fei4	at public expense
公共场所	gong1gong4chang3suo3	public place
公关	gong1guan1	public relations
公函	gong1han2	official letter
公积金	gong1ji1jin1	1 official reserves 2 accumulated fund
公开信	gong1kai1xin4	open letter
公款	gong1kuan3	public money
公立	gong1li4	public (e.g. school, hospital)
公墓	gong1mu4	public cemetery
公仆	gong1pu2	public servant M: 个gè [个] / 位wèi [位]
公顷	gong1qing3	hectare
公然	gong1ran2	1 openly 2 publicly 3 undisguised
公示	gong1shi4	1 to make known to the public (for information or to seek comments) 2 public notification
公事	gong1shi4	1 work-related matters 2 documents
公务	gong1wu4	official business
公益	gong1yi4	public good; public welfare; public interest
公益性	gong1yi4 xing4
公用	gong1yong4	1 public 2 for public use
公寓	gong1yu4	apartment building; block of flats (may be a public housing block or a condominium etc) (CL:套tào [套])
公约	gong1yue1	convention (i.e. international agreement)
公证	gong1zheng4	1 notarization 2 notarized 3 acknowledgement
公职	gong1zhi2	1 civil service 2 public office 3 government job
功	gong1	1 meritorious deed or service 2 achievement 3 result 4 service 5 accomplishment 6 work (physics)
功臣	gong1chen2	1 meritorious official 2 person who renders exceptional service; hero 3 (fig.) sth that plays a vital role
功底	gong1di3	1 training in the basic skills 2 knowledge of the fundamentals
功劳	gong1lao2	1 contribution 2 meritorious service 3 credit
功力	gong1li4	1 merit 2 efficacy 3 competence 4 skill 5 power
功率	gong1lü4	1 rate of work 2 power (output)
功效	gong1xiao4	efficacy
攻	gong1	1 to attack 2 to accuse 3 to study 4 (LGBT) top
攻读	gong1du2	1 to major (in a field) 2 to study a specialty to obtain a higher degree
攻关	gong1guan1	1 to storm a strategic pass 2 fig. to tackle a key problem
供	gong1	1 to provide; to supply 2 to be for (the use or convenience of)
供不应求	gong1bu4ying4qiu2	supply does not meet demand
供暖	gong1nuan3	1 to supply heating (in a building) 2 heating
供求	gong1qiu2	supply and demand (economics)
宫殿	gong1dian4	palace M: 座zuò [座]
宫廷	gong1ting2	court (of king or emperor)
恭维	gong1wei5	1 to praise 2 to speak highly of 3 compliment 4 praise
恭喜	gong1xi3	1 to congratulate 2 (interj.) congratulations!
拱	gong3	1 to cup one's hands in salute 2 to surround 3 to arch 4 to dig earth with the snout 5 arched
共鸣	gong4ming2	1 (physics) to resonate; resonance 2 sympathetic response
共识	gong4shi2	1 common understanding 2 consensus
共同体	gong4tong2ti3	community
共性	gong4xing4	overall character
供奉	gong4feng4	1 to consecrate 2 to enshrine and worship 3 an offering (to one's ancestors) 4 a sacrifice (to a god)
勾	gou1	1 to hook 2 to sew 3 to crochet 4 hook 5 barb 6 check mark or tick 7 window catch
勾画	gou1hua4	1 to sketch out 2 to delineate
勾结	gou1jie2	1 to collude with 2 to collaborate with 3 to gang up with
钩	gou1	1 to hook 2 to sew 3 to crochet 4 hook 5 barb 6 check mark or tick 7 window catch
钩子	gou1zi5	hook
构思	gou4si1	1 to design 2 to plot 3 to plan out 4 to compose 5 to draw a mental sketch 6 conception 7 plan 8 idea 9 composition
构想	gou4xiang3	1 to conceive 2 concept
购	gou4	1 to buy 2 to purchase
够呛	gou4qiang4	1 unbearable 2 terrible 3 enough 4 unlikely
估算	gu1suan4	1 assessment 2 evaluation
沽名钓誉	gu1ming2diao4yu4	1 to angle for fame (idiom) 2 to fish for compliments
孤单	gu1dan1	1 lone 2 lonely 3 loneliness
孤立	gu1li4	1 to isolate 2 isolated 3 unrelated; irrelevant
孤零零	gu1ling2ling2	1 lone 2 isolated and without help 3 all alone 4 solitary
孤陋寡闻	gu1lou4gua3wen2	1 ignorant and inexperienced 2 ill-informed and narrow-minded
辜负	gu1fu4	1 to fail to live up (to expectations) 2 unworthy (of trust) 3 to let down 4 to betray (hopes) 5 to disappoint
古董	gu3dong3	1 curio 2 antique
古怪	gu3guai4	1 strange 2 weird 3 eccentric 4 bizarre
古迹	gu3ji4	1 places of historic interest 2 historical sites M: 个gè [个]
古今中外	gu3jin1zhong1wai4	at all times and in all places (idiom)
古朴	gu3pu3	simple and unadorned (of art, architecture etc)
古人	gu3ren2	1 people of ancient times 2 the ancients 3 extinct human species such as Homo erectus or Homo neanderthalensis 4 (literary) deceased person
股份	gu3fen4	1 a share (in a company) 2 stock
股民	gu3min2	1 stock investor 2 share trader
股市	gu3shi4	stock market
骨干	gu3gan4	1 diaphysis (long segment of a bone) 2 fig. backbone
骨气	gu3qi4	1 unyielding character 2 courageous spirit 3 integrity 4 moral backbone
骨折	gu3zhe2	1 to suffer a fracture 2 (of a bone) to break 3 fracture
鼓动	gu3dong4	1 to urge (an activity that may be beneficial, harmful or neutral); to encourage; to agitate; to instigate; to incite 2 to beat; to flap (wings, a fan etc)
鼓舞	gu3wu3	to inspire; to encourage; to hearten; to boost (morale)
固然	gu4ran2	admittedly (it's true that...)
固执	gu4zhi2	1 obstinate 2 stubborn 3 to fixate on 4 to cling to
故	gu4	1 happening 2 instance 3 reason 4 cause 5 intentional 6 former 7 old 8 friend 9 therefore 10 hence 11 (of people) to die, dead
顾不得	gu4bu5de5	1 unable to change sth 2 unable to deal with
顾不上	gu4bu5shang4	cannot attend to or manage
顾及	gu4ji2	1 to take into consideration 2 to attend to
顾虑	gu4lü4	1 misgivings; apprehensions 2 to worry about; to be concerned about
顾全大局	gu4quan2da4ju2	1 to take the big picture into consideration (idiom) 2 to work for the benefits of all
雇	gu4	1 to employ 2 to hire 3 to rent
雇佣	gu4yong1	to employ; to hire
雇员	gu4yuan2	employee
雇主	gu4zhu3	employer
瓜分	gua1fen1	1 to partition 2 to divide up
瓜子	gua1zi3	1 melon seed 2 seeds of pumpkin, watermelon or sunflower etc, roasted and flavored, consumed as a snack
刮风	gua1feng1	to be windy
寡妇	gua3fu5	widow
挂钩	gua4gou1	1 to couple; to link; to hook together 2 (fig.) (preceded by 与yǔ [与] + {entity}) to establish contact (with {entity}); (Tw) to collude (with {entity}) 3 (fig.) to link (marketing efforts with production etc); to peg (welfare payments to inflation etc); to tie (remuneration to performance etc) 4 hook (on which to hang sth); latch hook; coupling
挂号	gua4hao4	1 to register (at a hospital etc) 2 to send by registered mail
挂念	gua4nian4	to feel anxious about; to have (sth) weighing on one's mind
挂失	gua4shi1	to report the loss of something
乖	guai1	1 (of a child) obedient, well-behaved 2 clever 3 shrewd 4 alert 5 perverse 6 contrary to reason 7 irregular 8 abnormal
乖巧	guai1qiao3	1 clever (child) 2 smart 3 lovable 4 cute
拐弯	guai3wan1	1 to go round a curve 2 to turn a corner 3 fig. a new direction
拐杖	guai3zhang4	1 crutches 2 crutch 3 walking stick
怪不得	guai4bu5de5	1 no wonder! 2 so that's why!
怪物	guai4wu5	1 monster 2 freak 3 eccentric person
怪异	guai4yi4	1 monstrous 2 strange 3 strange phenomenon
关掉	guan1diao4	to switch off; to shut off
关节	guan1jie2	1 joint (physiology) 2 key point 3 critical phase
关税	guan1shui4	1 customs duty 2 tariff
关头	guan1tou2	1 juncture 2 moment
关照	guan1zhao4	1 to take care 2 to keep an eye on 3 to look after 4 to tell 5 to remind
观测	guan1ce4	1 to observe 2 to survey 3 observation (scientific etc)
观感	guan1gan3	1 one's impressions 2 observations
观摩	guan1mo2	1 to observe and emulate 2 to study (esp. following sb's example)
观赏	guan1shang3	1 to look at sth with pleasure; to watch (sth marvelous) 2 ornamental
观望	guan1wang4	1 to wait and see; to watch from the sidelines 2 to look around; to survey
官兵	guan1bing1	1 (military) officers and soldiers 2 officers and men 3 (old) government troops
官吏	guan1li4	1 bureaucrat 2 official
官僚	guan1liao2	1 bureaucrat 2 bureaucracy 3 bureaucratic
官僚主义	guan1liao2zhu3yi4	bureaucracy
官员	guan1yuan2	1 official (in an organization or government) 2 administrator
棺材	guan1cai5	coffin M: 具jù [具] / 口kǒu [口]
管家	guan3jia1	1 (old) butler; steward 2 manager; administrator; housekeeper 3 to manage a household
管教	guan3jiao4	1 to discipline 2 to teach 3 to guarantee
管理费	guan3li3fei4	management fee
管辖	guan3xia2	1 to administer 2 to have jurisdiction (over)
管用	guan3yong4	1 efficacious 2 useful
管子	guan3zi5	1 tube 2 pipe 3 drinking straw M: 根gēn [根]
贯彻	guan4che4	1 to implement 2 to put into practice 3 to carry out
贯穿	guan4chuan1	1 to run through 2 a connecting thread from beginning to end 3 to link
贯通	guan4tong1	1 to link up 2 to thread together
惯	guan4	1 accustomed to 2 used to 3 indulge 4 to spoil (a child)
惯例	guan4li4	1 convention 2 usual practice
惯性	guan4xing4	1 (physics) inertia 2 (fig.) force of habit 3 tendency to do things in the accustomed way 4 habitual
灌	guan4	1 to irrigate 2 to pour 3 to install (software) 4 to record (music)
灌溉	guan4gai4	to irrigate
灌输	guan4shu1	1 to imbue with 2 to inculcate 3 to instill into 4 to teach 5 to impart 6 to channel water to another place
罐	guan4	1 can 2 jar 3 pot
罐头	guan4tou5	1 tin 2 can M: 个gè [个]
光彩	guang1cai3	1 luster 2 splendor 3 radiance 4 brilliance
光碟	guang1die2	1 optical disc 2 compact disc 3 CD 4 CD-ROM M: 片piàn [片] / 张zhāng [张]
光顾	guang1gu4	to visit (as a customer)
光滑	guang1hua2	glossy; sleek; smooth
光环	guang1huan2	ring of light; halo; (fig.) glory; splendor
光缆	guang1lan3	optical cable
光芒	guang1mang2	1 rays of light 2 brilliant rays 3 radiance
光明磊落	guang1ming2lei3luo4	open and candid (idiom); straightforward and upright
光泽	guang1ze2	1 luster 2 gloss
广义	guang3yi4	1 broad sense 2 general sense
归根到底	gui1gen1dao4di3	1 after all 2 in the final analysis 3 ultimately
归还	gui1huan2	1 to return sth 2 to revert
归结	gui1jie2	1 to sum up; to conclude; to put in a nutshell 2 conclusion; end (of a story etc)
归来	gui1lai2	1 to return 2 to come back
归纳	gui1na4	1 to sum up 2 to summarize 3 to conclude from facts 4 induction (method of deduction in logic)
归属	gui1shu3	1 to belong to 2 to be affiliated to 3 to fall under the jurisdiction of 4 a place where one feels that one belongs 5 one's final destination (where one need look no further)
归宿	gui1su4	1 place to return to 2 home 3 final destination 4 ending
龟	gui1	1 tortoise; turtle 2 (coll.) cuckold
规格	gui1ge2	1 standard 2 norm 3 specification
规矩	gui1ju5	1 lit. compass and set square 2 fig. established standard 3 rule 4 customs 5 practices 6 fig. upright and honest 7 well-behaved
闺女	gui1nü5	1 maiden; unmarried woman 2 (coll.) daughter
瑰宝	gui1bao3	a treasure; a rare and valuable thing
轨迹	gui3ji4	1 locus 2 orbit 3 trajectory 4 track
柜台	gui4tai2	1 sales counter; front desk; bar 2 (of financial trading, medicines etc) OTC (over-the-counter)
贵宾	gui4bin1	1 honored guest 2 distinguished guest 3 VIP
贵重	gui4zhong4	precious
贵族	gui4zu2	1 lord 2 nobility 3 nobleman 4 noblewoman 5 aristocrat 6 aristocracy
桂花	gui4hua1	1 osmanthus flowers 2 Osmanthus fragrans
滚动	gun3dong4	1 to roll 2 (to do sth) in a loop 3 to scroll (computing) 4 to progressively expand (economics) 5 to rumble (of thunder)
棍	gun4	1 stick; rod; truncheon 2 scoundrel; villain
棍子	gun4zi5	stick; rod
国宝	guo2bao3	national treasure
国防	guo2fang2	national defense
国画	guo2hua4	traditional Chinese painting
国徽	guo2hui1	1 national emblem 2 national coat of arms
国情	guo2qing2	1 the characteristics and circumstances particular to a country 2 current state of a country
国土	guo2tu3	1 country's territory 2 national land
国学	guo2xue2	1 Chinese national culture 2 studies of ancient Chinese civilization 3 the Imperial College (history)
国有	guo2you3	1 nationalized 2 public 3 government owned 4 state-owned
果断	guo3duan4	1 firm 2 decisive
果园	guo3yuan2	orchard
果真	guo3zhen1	1 really 2 as expected 3 sure enough 4 if indeed... 5 if it's really...
裹	guo3	1 to wrap around 2 bundle; parcel; package 3 to press into service; to pressgang; to make off with (sth)
过半	guo4ban4	1 over fifty percent 2 more than half
过不去	guo4bu5qu4	1 to make life difficult for 2 to embarrass 3 unable to make it through
过错	guo4cuo4	1 mistake 2 fault 3 responsibility (for a fault)
过道	guo4dao4	1 passageway 2 corridor 3 aisle
过关	guo4guan1	1 to cross a barrier 2 to get through (an ordeal) 3 to pass (a test) 4 to reach (a standard)
过奖	guo4jiang3	1 to overpraise 2 to flatter
过节	guo4jie2	1 to celebrate a festival 2 after the celebrations (i.e. once the festival is over)
过境	guo4jing4	1 to pass through a country's territory 2 transit
过滤	guo4lü4	to filter
过期	guo4qi1	1 to be overdue 2 to exceed the time limit 3 to expire (as in expiration date)
过日子	guo4ri4zi5	1 to live one's life 2 to pass one's days 3 to get along
过剩	guo4sheng4	to be excessive; to be more than is required
过失	guo4shi1	1 error 2 fault 3 (law) negligence 4 delinquency
过头	guo4tou2	1 to overdo it 2 to overstep the limit 3 excessively 4 above one's head 5 overhead
过往	guo4wang3	1 to come and go 2 to have friendly relations with 3 in the past 4 previous
过意不去	guo4yi4bu4qu4	to feel very apologetic
过瘾	guo4yin3	1 to satisfy a craving 2 to get a kick out of sth 3 gratifying 4 immensely enjoyable 5 satisfying 6 fulfilling
过硬	guo4ying4	1 to have perfect mastery of sth 2 to be up to the mark
过早	guo4zao3	1 premature; untimely 2 (dialect) to have breakfast; breakfast
海岸	hai3an4	1 coastal 2 seacoast
海拔	hai3ba2	1 height above sea level 2 elevation
海滨	hai3bin1	1 shore 2 seaside
海盗	hai3dao4	pirate
海量	hai3liang4	huge volume
海绵	hai3mian2	1 (zoology) sea sponge 2 (esp.) dried sea sponge 3 sponge (made from polyester or cellulose etc) 4 foam rubber
海面	hai3mian4	the surface of the sea; ocean surface
海内外	hai3nei4wai4	domestic and international; at home and abroad
海滩	hai3tan1	beach M: 片piàn [片]
海峡	hai3xia2	strait; channel
海啸	hai3xiao4	tsunami
海域	hai3yu4	1 sea area 2 territorial waters 3 maritime space
海运	hai3yun4	shipping by sea
海藻	hai3zao3	1 seaweed 2 marine alga 3 kelp
骇人听闻	hai4ren2ting1wen2	1 shocking 2 horrifying 3 atrocious 4 terrible
害虫	hai4chong2	1 injurious insect 2 pest
害臊	hai4sao4	1 to be bashful 2 to feel ashamed
害羞	hai4xiu1	1 shy 2 embarrassed 3 bashful
酣畅	han1chang4	1 unrestrained 2 cheerful lack of inhibition, esp. for drinking or sleeping 3 to drink with abandon
酣睡	han1shui4	1 to sleep soundly 2 to fall into a deep sleep
含糊	han2hu5	1 ambiguous 2 vague 3 careless 4 perfunctory
含蓄	han2xu4	1 to contain 2 to hold 3 (of a person or style etc) reserved 4 restrained 5 (of words, writings) full of hidden meaning 6 implicit 7 veiled (criticism)
函授	han2shou4	to teach by correspondence
涵盖	han2gai4	1 to cover 2 to comprise 3 to include
涵义	han2yi4	1 content 2 meaning 3 connotation 4 implication
罕见	han3jian4	1 rare 2 rarely seen
汗水	han4shui3	1 sweat 2 perspiration
旱	han4	drought
